Title,Authors,Year,Venue,Index
semantic data caching and replacement,"shaul dar, michael j. franklin, björn þór jónsson, divesh srivastava, michael tan",1996,vldb '96 proceedings of the 22th international conference on very large data bases,53908a9620f70186a0da4e22
cache coherency in oracle parallel server,boris klots,1996,vldb '96 proceedings of the 22th international conference on very large data bases,53908a9620f70186a0da4e37
eroc: a toolkit for building neato query optimizers,"william j. mckenna, louis burger, chi hoang, melissa truong",1996,vldb '96 proceedings of the 22th international conference on very large data bases,53908a9620f70186a0da4e30
of objects and databases: a decade of turmoil,"michael j. carey, david j. dewitt",1996,vldb '96 proceedings of the 22th international conference on very large data bases,53908a9620f70186a0da4e25
what is the data warehousing problem? (are materialized views the answer?),"ashish gupta, inderpal singh mumick",1996,vldb '96 proceedings of the 22th international conference on very large data bases,53908a9620f70186a0da4e36
practical issues with commercial use of federated databases,jim kleewein,1996,vldb '96 proceedings of the 22th international conference on very large data bases,53908a9620f70186a0da4e2c
fast incremental maintenance of approximate histograms,"phillip b. gibbons, yossi matias, viswanath poosala",1997,vldb '97 proceedings of the 23rd international conference on very large data bases,53908a9620f70186a0da4ef1
experimenting nt cluster technology for massive cdr processing,"jeroen wijnands, sietse dijkstra, wijnand derks, willem jonker",2001,dbtel '01 proceedings of the vldb 2001 international workshop on databases in telecommunications ii,53908a9720f70186a0da68f3
"telecommunications, databases, and evolution",jan arild audestad,2001,dbtel '01 proceedings of the vldb 2001 international workshop on databases in telecommunications ii,53908a9720f70186a0da68f7
benchmark for real-time database systems for telecommunications,"jan lindström, tiina niklander",2001,dbtel '01 proceedings of the vldb 2001 international workshop on databases in telecommunications ii,53908a9720f70186a0da68f5
toward universal information models in enterprise management,jean-philippe martin-flatin,2001,dbtel '01 proceedings of the vldb 2001 international workshop on databases in telecommunications ii,53908a9720f70186a0da68f9
replication between geographically separated clusters - an asynchronous scalable replication mechanism for very high availability,"anders björnerstedt, helena ketoja, johan sintorn, martin sköld",2001,dbtel '01 proceedings of the vldb 2001 international workshop on databases in telecommunications ii,53908a9720f70186a0da68fb
network convergence using universal numbers: the upt project,"munir cochinwala, harald hauser, naveen suri",2001,dbtel '01 proceedings of the vldb 2001 international workshop on databases in telecommunications ii,53908a9720f70186a0da68fc
yima: design and evaluation of a streaming media system for residential broadband services,"roger zimmermann, kun fu, cyrus shahabi, didi shu-yuen yao, hong zhu",2001,dbtel '01 proceedings of the vldb 2001 international workshop on databases in telecommunications ii,53908a9720f70186a0da68f4
data warehouse population platform,"jovanka adzic, valter fiore, stefano spelta",2001,dbtel '01 proceedings of the vldb 2001 international workshop on databases in telecommunications ii,53908a9720f70186a0da68fe
query processing in embedded control programs,"david toman, grant e. weddell",2001,dbtel '01 proceedings of the vldb 2001 international workshop on databases in telecommunications ii,53908a9720f70186a0da68f8
generalized md-joins: evaluation and reduction to sql,"michael o. akinde, michael h. böhlen",2001,dbtel '01 proceedings of the vldb 2001 international workshop on databases in telecommunications ii,53908a9720f70186a0da68fa
"ldap, databases and distributed objects: towards a better integration","thierry delot, pascal déchamboux, béatrice finance, yann lepetit, gilles lebrun",2001,dbtel '01 proceedings of the vldb 2001 international workshop on databases in telecommunications ii,53908a9720f70186a0da68fd
exploiting and completing web data sources capabilities,"omar boucelma, mehdi essid, zoé lacroix, abdelkader bétari",2003,proceedings of the vldb 2002 workshop eextt and caise 2002 workshop dtweb on efficiency and effectiveness of xml tools and techniques and data integration over the web-revised papers,53908a9720f70186a0da69f8
qudas: a qos-based brokering architecture for data services,nektarios georgalas,2001,dbtel '01 proceedings of the vldb 2001 international workshop on databases in telecommunications ii,53908a9720f70186a0da68f6
integrated xml document management,"hui-i hsiao, joshua hui, ning li, parag tijare",2003,proceedings of the vldb 2002 workshop eextt and caise 2002 workshop dtweb on efficiency and effectiveness of xml tools and techniques and data integration over the web-revised papers,53908a9720f70186a0da69fb
"integrating scientific data through external, concept-based annotations","michael gertz, kai-uwe sattler",2003,proceedings of the vldb 2002 workshop eextt and caise 2002 workshop dtweb on efficiency and effectiveness of xml tools and techniques and data integration over the web-revised papers,53908a9720f70186a0da69f9
multi-user evaluation of xml data management systems with xmach-1,"timo böhme, erhard rahm",2003,proceedings of the vldb 2002 workshop eextt and caise 2002 workshop dtweb on efficiency and effectiveness of xml tools and techniques and data integration over the web-revised papers,53908a9720f70186a0da6a00
"adaptive xml shredding: architecture, implementation, and challenges","juliana freire, jérôme siméon",2003,proceedings of the vldb 2002 workshop eextt and caise 2002 workshop dtweb on efficiency and effectiveness of xml tools and techniques and data integration over the web-revised papers,53908a9720f70186a0da69fa
data integration using web services,"mark hansen, stuart e. madnick, michael siegel",2003,proceedings of the vldb 2002 workshop eextt and caise 2002 workshop dtweb on efficiency and effectiveness of xml tools and techniques and data integration over the web-revised papers,53908a9720f70186a0da69ff
xbench - a family of benchmarks for xml dbmss,"benjamin b. yao, m. tamer özsu, john keenleyside",2003,proceedings of the vldb 2002 workshop eextt and caise 2002 workshop dtweb on efficiency and effectiveness of xml tools and techniques and data integration over the web-revised papers,53908a9720f70186a0da69fe
assessing xml data management with xmark,"albrecht schmidt, florian waas, martin l. kersten, michael j. carey, ioana manolescu, ralph busse",2003,proceedings of the vldb 2002 workshop eextt and caise 2002 workshop dtweb on efficiency and effectiveness of xml tools and techniques and data integration over the web-revised papers,53908a9720f70186a0da69fc
a proposal for an xml data definition and manipulation language,"dare obasanjo, shamkant b. navathe",2003,proceedings of the vldb 2002 workshop eextt and caise 2002 workshop dtweb on efficiency and effectiveness of xml tools and techniques and data integration over the web-revised papers,53908a9720f70186a0da69fd
an adaptable and adjustable mapping from xml data to tables in rdb,"wang xiao-ling, luan jin-feng, dong yi-sheng",2003,proceedings of the vldb 2002 workshop eextt and caise 2002 workshop dtweb on efficiency and effectiveness of xml tools and techniques and data integration over the web-revised papers,53908a9720f70186a0da6a79
the xoo7 benchmark,"stéphane bressan, mong-li lee, ying guang li, zoé lacroix, ullas nambiar",2003,proceedings of the vldb 2002 workshop eextt and caise 2002 workshop dtweb on efficiency and effectiveness of xml tools and techniques and data integration over the web-revised papers,53908a9720f70186a0da6a7a
xml to relational conversion using theory of regular tree grammars,"murali mani, dongwon lee",2003,proceedings of the vldb 2002 workshop eextt and caise 2002 workshop dtweb on efficiency and effectiveness of xml tools and techniques and data integration over the web-revised papers,53908a9720f70186a0da6a7c
the michigan benchmark: a microbenchmark for xml query processing systems,"kanda runapongsa, jignesh m. patel, h. v. jagadish, shurug al-khalifa",2003,proceedings of the vldb 2002 workshop eextt and caise 2002 workshop dtweb on efficiency and effectiveness of xml tools and techniques and data integration over the web-revised papers,53908a9720f70186a0da6a7e
